Year,Watershed,County,Crop,TrialType,TrialDetail,YieldDifference,TrialID,TrialReport,StalkNitrateReport,ScoutingReport
2007,Middle Iowa,Johnson,Corn,Crop Protection - Fungicide,Headline vs Untreated,4.5,ST2007363A,y,n,n
2007,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,3,ST2007365A,y,n,n
2007,South Skunk,Jasper,Corn,Crop Protection - Fungicide,Headline vs Untreated,6.9,ST2007369A,y,n,n
2007,South Skunk,Jasper,Corn,Crop Protection - Fungicide,Headline vs Untreated,1.5,ST2007370A,y,n,n
2007,South Skunk,Jasper,Corn,Crop Protection - Fungicide,Headline vs Untreated,0.8,ST2007372A,y,n,n
2007,South Skunk,Jasper,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,7.7,ST2007372B,y,n,n
2007,South Skunk,Jasper,Corn,Crop Protection - Fungicide,Headline vs Untreated,2,ST2007373B,y,n,n
2007,North Skunk,Marshall,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,5.1,ST2007374A,y,n,n
2007,Flint-Henderson,Henry,Corn,Crop Protection - Fungicide,Headline vs Untreated,1.4,ST2007376A,y,n,n
2007,Skunk,Henry,Corn,Crop Protection - Fungicide,Headline vs Untreated,0.3,ST2007377A,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,7.1,ST2007384A,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,17,ST2007384B,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4.4,ST2007384C,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.5,ST2007384D,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,13,ST2007384E,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,11.3,ST2007386A,y,n,n
2007,Upper Iowa,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.7,ST2007387A,y,n,n
2007,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.3,ST2007388A,y,n,n
2007,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4.9,ST2007388B,y,n,n
2007,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,18.3,ST2007389A,y,n,n
2007,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,9.5,ST2007390A,y,n,n
2007,Little Sioux,Dickinson,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,7.8,ST2007391A,y,n,n
2007,Little Sioux,Osceola,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,3.5,ST2007392A,y,n,n
2007,Little Sioux,Osceola,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,4.5,ST2007393A,y,n,n
2007,Skunk,Henry,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,3.7,ST2007395A,y,n,n
2007,Lower Iowa,Louisa,Soybeans,Crop Protection - Fungicide,Domark vs Untreated,2.2,ST2007398A,y,n,n
2007,Flint-Henderson,Louisa,Soybeans,Crop Protection - Fungicide,Domark vs Untreated,2.9,ST2007399A,y,n,n
2007,Flint-Henderson,Des Moines,Soybeans,Crop Protection - Fungicide,Domark vs Untreated,3.7,ST2007400A,y,n,n
2007,Flint-Henderson,Des Moines,Soybeans,Crop Protection - Fungicide,Domark vs Untreated,0.5,ST2007403A,y,n,n
2007,Flint-Henderson,Des Moines,Soybeans,Crop Protection - Fungicide,Domark vs Untreated,0.9,ST2007405A,y,n,n
2007,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,12.7,ST2007406A,y,n,n
2007,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,8.7,ST2007407A,y,n,n
2007,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.8,ST2007408A,y,n,n
2007,North Raccoon,Greene,Corn,Plant Nutrition - Stabilizer or Additive,NutriSphere-N vs Untreated,-0.5,ST2007409A,y,n,n
2007,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Stratego vs Untreated,1,ST2007409B,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,9.5,ST2007410A,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,4.6,ST2007410B,y,n,n
2007,North Raccoon,Greene,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,28.3,ST2007411A,y,n,n
2007,Upper Cedar,Black Hawk,Corn,Crop Protection - Fungicide,Quilt vs Untreated,2.6,ST2007413A,y,n,n
2007,Skunk,Des Moines,Soybeans,Plant Nutrition - Fertilizer,Sovereign vs Untreated,-0.8,ST2007415A,y,n,n
2007,Flint-Henderson,Des Moines,Soybeans,Plant Nutrition - Fertilizer,Sovereign vs Untreated,0.2,ST2007416A,y,n,n
2007,Flint-Henderson,Des Moines,Soybeans,Plant Nutrition - Fertilizer,Sovereign vs Untreated,-0.3,ST2007417A,y,n,n
2007,Boone,Humboldt,Corn,Crop Protection - Fungicide,Stratego vs Untreated,-0.6,ST2007419A,y,n,n
2007,Boone,Humboldt,Corn,Crop Protection - Fungicide,Stratego vs Untreated,-1.2,ST2007420B,y,n,n
2007,Boone,Humboldt,Corn,Crop Protection - Fungicide,Headline vs Untreated,-2.2,ST2007422A,y,n,n
2007,Boone,Wright,Corn,Crop Protection - Fungicide,Headline vs Untreated,-1.7,ST2007423A,y,n,n
2007,Boone,Wright,Corn,Crop Protection - Fungicide,Stratego vs Untreated,0.4,ST2007423B,y,n,n
2007,Boone,Wright,Corn,Crop Protection - Fungicide,Stratego vs Untreated,-1.3,ST2007423C,y,n,n
2007,Middle Des Moines,Humboldt,Corn,Crop Protection - Fungicide,Stratego vs Untreated,-1,ST2007424A,y,n,n
2007,Boyer,Sac,Corn,Crop Protection - Fungicide,Headline vs Untreated,4.7,ST2007426A,y,n,n
2007,South Skunk,Story,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,12.1,ST2007428A,y,n,n
2007,Little Sioux,Cherokee,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,0.8,ST2007429A,y,n,n
2007,Little Sioux,Cherokee,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.3,ST2007429B,y,n,n
2007,Skunk,Jefferson,Corn,Crop Protection - Fungicide,Headline vs Untreated,-0.2,ST2007431A,y,n,n
2007,Lower Des Moines,Jefferson,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,8,ST2007432A,y,n,n
2007,Skunk,Jefferson,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,0.8,ST2007433A,y,n,n
2007,Skunk,Jefferson,Corn,Crop Protection - Fungicide,Stratego vs Untreated,2.5,ST2007435A,y,n,n
2007,Skunk,Jefferson,Corn,Crop Protection - Fungicide,Headline vs Untreated,8.2,ST2007436A,y,n,n
2007,North Skunk,Keokuk,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,5.2,ST2007438A,y,n,n
2007,Skunk,Jefferson,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,3.1,ST2007439A,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,11.4,ST2007443A,y,n,n
2007,Middle Des Moines,Boone,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,11.6,ST2007444A,y,n,n
2007,Middle Des Moines,Polk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4.4,ST2007445A,y,n,n
2007,Middle Des Moines,Polk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.8,ST2007446A,y,n,n
2007,South Skunk,Story,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.1,ST2007447A,y,n,n
2007,South Skunk,Story,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2.8,ST2007449A,y,n,n
2007,South Skunk,Story,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,5.7,ST2007450A,y,n,n
2007,Maquoketa,Delaware,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,7.4,ST2007453A,y,n,n
2007,Maquoketa,Delaware,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,5.9,ST2007453B,y,n,n
2007,Maquoketa,Delaware,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,7.5,ST2007454A,y,n,n
2007,Maquoketa,Delaware,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,1.2,ST2007454B,y,n,n
2007,Maquoketa,Delaware,Soybeans,Crop Protection - Insecticide,Lorsban and Asana XL vs Untreated,5.2,ST2007455A,y,n,n
2007,Maquoketa,Buchanan,Corn,Crop Protection - Fungicide,Headline vs Untreated,7.7,ST2007456A,y,n,n
2007,Maquoketa,Buchanan,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.5,ST2007457A,y,n,n
2007,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline vs Untreated,9,ST2007459A,y,n,n
2007,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline vs Untreated,3.3,ST2007459B,y,n,n
2007,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline vs Untreated,3.3,ST2007466A,y,n,n
2007,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline vs Untreated,13.2,ST2007473A,y,n,n
2007,Middle Des Moines,Webster,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,16.6,ST2007475A,y,n,n
2007,Middle Des Moines,Webster,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,8,ST2007475B,y,n,n
2007,Shell Rock,Bremer,Corn,Plant Nutrition - Nitrogen Form,NH3 vs UAN,-2.2,ST2007476A,y,n,n
2007,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4.1,ST2007477A,y,n,n
2007,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,2.2,ST2007477B,y,n,n
2007,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.1,ST2007478A,y,n,n
2007,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-0.1,ST2007479A,y,n,n
2007,Middle Cedar,Black Hawk,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-1.6,ST2007479B,y,n,n
2007,Shell Rock,Bremer,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,0.9,ST2007480A,y,n,n
2007,South Skunk,Hardin,Corn,Crop Protection - Fungicide,Headline and Folicur vs Untreated,0.9,ST2007487A,y,n,n
2007,Maquoketa,Delaware,Soybeans,Crop Protection - Seed Treatment,Cruiser Maxx vs Untreated,1.5,ST2007489A,y,n,n
2007,Upper Wapsipinicon,Howard,Corn,Crop Protection - Fungicide,Headline vs Untreated,-3.2,ST2007494A,y,n,n
2007,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Fungicide,Headline vs Untreated,0.7,ST2007498A,y,n,n
2007,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Fungicide,Headline vs Untreated,1.6,ST2007504A,y,n,n
2007,Turkey,Chickasaw,Corn,Crop Protection - Fungicide,Headline vs Untreated,7.2,ST2007505A,y,n,n
2007,Turkey,Howard,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,6.1,ST2007506A,y,n,n
2007,Turkey,Howard,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,8.4,ST2007507A,y,n,n
2007,One Hundred and Two,Adams,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.8,ST2007509A,y,n,n
2007,One Hundred and Two,Adams,Corn,Plant Nutrition - Nitrogen Timing,Fall vs Spring N,-0.9,ST2007510A,y,n,n
2007,One Hundred and Two,Adams,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-0.3,ST2007510B,y,n,n
2007,Lower Des Moines,Lee,Corn,Crop Protection - Fungicide,Headline vs Untreated,9.1,ST2007516A,y,n,n
2007,Upper Iowa,Hancock,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,11.5,ST2007517A,y,n,n
2007,Upper Wapsipinicon,Buchanan,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,3,ST2007518A,y,n,n
2007,Upper Wapsipinicon,Buchanan,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,2.7,ST2007519A,y,n,n
2007,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Stratego vs Untreated,9.2,ST2007520A,y,n,n
2007,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Headline vs Untreated,4.6,ST2007521A,y,n,n
2007,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Stratego vs Untreated,6,ST2007522A,y,n,n
2007,Upper Wapsipinicon,Buchanan,Corn,Crop Protection - Fungicide,Stratego vs Untreated,8.5,ST2007523A,y,n,n
2007,Upper Wapsipinicon,Buchanan,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,0.9,ST2007524A,y,n,n
2007,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Quilt vs Untreated,1.6,ST2007525A,y,n,n
2007,North Raccoon,Greene,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,2.1,ST2007526A,y,n,n
2007,North Raccoon,Greene,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,3.4,ST2007526B,y,n,n
2007,North Raccoon,Greene,Soybeans,Crop Protection - Fungicide,Quadris vs Untreated,1.9,ST2007526C,y,n,n
2007,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Quilt vs Untreated,0.4,ST2007527A,y,n,n
2007,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Quilt vs Untreated,-1.5,ST2007527B,y,n,n
2007,North Raccoon,Greene,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,0.6,ST2007529A,y,n,n
2007,North Raccoon,Greene,Soybeans,Crop Protection - Fungicide,Quadris vs Untreated,1,ST2007530A,y,n,n
2007,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Stratego vs Untreated,5.5,ST2007531A,y,n,n
2007,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Stratego vs Untreated,3.1,ST2007531B,y,n,n
2007,South Skunk,Hardin,Corn,Crop Protection - Fungicide,Quilt vs Untreated,0.5,ST2007532A,y,n,n
2007,South Skunk,Hardin,Corn,Crop Protection - Fungicide,Quilt vs Untreated,3.2,ST2007532B,y,n,n
2007,South Skunk,Hardin,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,1.4,ST2007533A,y,n,n
2007,South Skunk,Hardin,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,0.7,ST2007534A,y,n,n
2007,South Skunk,Hardin,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,1,ST2007534B,y,n,n
2007,Upper Iowa,Hardin,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,0.9,ST2007535A,y,n,n
2007,Upper Iowa,Hardin,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,2.3,ST2007535B,y,n,n
2007,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,3.2,ST2007536B,y,n,n
2007,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Quilt vs Untreated,0.4,ST2007537A,y,n,n
2007,South Skunk,Hardin,Corn,Crop Protection - Fungicide,Quilt vs Untreated,1,ST2007539A,y,n,n
2007,South Skunk,Hardin,Soybeans,Crop Protection - Fungicide,Stratego vs Untreated,1.4,ST2007540A,y,n,n
2007,Lake Red Rock,Lucas,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-6.5,ST2007542A,y,n,n
2007,Lower Iowa,Johnson,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,0.9,ST2007552A,y,n,n
2007,Upper Wapsipinicon,Fayette,Soybeans,Crop Protection - Fungicide,Quadris vs Untreated,-0.4,ST2007555A,y,n,n
2007,Upper Wapsipinicon,Fayette,Soybeans,Crop Management - Roller,Rolled vs Untreated,0.4,ST2007555B,y,n,n
2007,Lower Des Moines,Mahaska,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.1,ST2007558A,y,n,n
2007,Middle Des Moines,Webster,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4.8,ST2007565A,y,n,n
2007,Middle Des Moines,Webster,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,20.2,ST2007566A,y,n,n
2008,One Hundred and Two,Adams,Soybeans,Cover Crop,Rye vs Untreated,1.6,ST2008001B,y,n,n
2008,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,2,ST2008002A,y,n,n
2008,Middle Des Moines,Webster,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,-2.4,ST2008003A,y,n,n
2008,Copperas-Duck,Scott,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,0.2,ST2008012A,y,n,n
2008,North Raccoon,Greene,Corn,Plant Nutrition - Lime,Lime (2nd year) vs Untreated,1.5,ST2008013A,y,n,n
2008,Upper Wapsipinicon,Fayette,Corn,Plant Nutrition - Lime,Lime (2nd year) vs Untreated,4.5,ST2008014A,y,n,n
2008,Blackbird-Soldier,Harrison,Corn,Plant Nutrition - Sulfur,Sulfur vs Untreated,2.3,ST2008015A,y,n,n
2008,North Raccoon,Calhoun,Soybeans,Crop Protection - Herbicide,Prowl vs No Pre-herbicide,-0.9,ST2008016A,y,n,n
2008,North Raccoon,Calhoun,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2.5,ST2008016B,y,n,n
2008,North Raccoon,Greene,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,1,ST2008017A,y,n,n
2008,North Raccoon,Calhoun,Soybeans,Crop Protection - Herbicide,Pursuit Plus vs No Pre-herbicide,-0.6,ST2008018A,y,n,n
2008,Middle Des Moines,Boone,Corn,Cover Crop,Rye vs Untreated,-15.8,ST2008019A,y,n,n
2008,Upper Wapsipinicon,Bremer,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,-0.4,ST2008020A,y,n,n
2008,Shell Rock,Bremer,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,1.1,ST2008021A,y,n,n
2008,Shell Rock,Bremer,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,-1.2,ST2008021B,y,n,n
2008,Middle Cedar,Black Hawk,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,3.6,ST2008022A,y,n,n
2008,Middle Cedar,Black Hawk,Corn,Crop Protection - Fungicide,Headline vs Untreated,-16.5,ST2008022B,y,n,n
2008,Middle Cedar,Black Hawk,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-1.7,ST2008023A,y,n,n
2008,Upper Cedar,Black Hawk,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-0.7,ST2008024A,y,n,n
2008,East Fork Des Moines,Emmet,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-0.5,ST2008025A,y,n,n
2008,East Fork Des Moines,Emmet,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,1.3,ST2008025B,y,n,n
2008,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,-5.6,ST2008026A,y,n,n
2008,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,0,ST2008027A,y,n,n
2008,Upper Wapsipinicon,Chickasaw,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,11.3,ST2008027B,y,n,n
2008,Middle Cedar,Grundy,Soybeans,Crop Protection - Herbicide,Prowl H20 vs No Pre-herbicide,-0.3,ST2008028A,y,n,n
2008,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,1.1,ST2008029A,y,n,n
2008,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,0.5,ST2008029B,y,n,n
2008,Upper Wapsipinicon,Chickasaw,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,0.9,ST2008029C,y,n,n
2008,Middle Des Moines,Webster,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,-26.7,ST2008030A,y,n,n
2008,South Raccoon,Carroll,Soybeans,Crop Protection - Herbicide,Prowl H20 vs No Pre-herbicide,-0.1,ST2008034A,y,n,n
2008,South Raccoon,Carroll,Soybeans,Crop Protection - Herbicide,Prowl H20 vs No Pre-herbicide,-3.7,ST2008035A,y,n,n
2008,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,1.4,ST2008037A,y,n,n
2008,North Raccoon,Greene,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,6.9,ST2008038A,y,n,n
2008,Middle Des Moines,Webster,Soybeans,Crop Protection - Herbicide,Prowl H20 vs No Pre-herbicide,-0.4,ST2008039A,y,n,n
2008,Middle Des Moines,Humboldt,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,21.5,ST2008040A,y,n,n
2008,Middle Des Moines,Humboldt,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,2.4,ST2008040B,y,n,n
2008,Boone,Wright,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,17.8,ST2008041A,y,n,n
2008,Upper Cedar,Bremer,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,-0.9,ST2008044B,y,n,n
2008,Upper Grand,Ringgold,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,22.1,ST2008045A,y,n,n
2008,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,3.3,ST2008047A,y,n,n
2008,Middle Des Moines,Boone,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,-3,ST2008048A,y,n,n
2008,Little Sioux,Harrison,Soybeans,Crop Protection - Herbicide,Prowl H20 vs No Pre-herbicide,2.1,ST2008049A,y,n,n
2008,Little Sioux,Harrison,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,2.8,ST2008050A,y,n,n
2008,Little Sioux,Harrison,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,0.8,ST2008051A,y,n,n
2008,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,2,ST2008052A,y,n,n
2008,North Raccoon,Calhoun,Corn,Crop Protection - Fungicide,Headline (In-Furrow) vs Untreated,2.2,ST2008052B,y,n,n
2008,North Raccoon,Webster,Corn,Crop Protection - Fungicide,Headline vs Untreated,3.2,ST2008053A,y,n,n
2008,Turkey,Fayette,Soybeans,Crop Protection - Herbicide,Prowl H20 vs No Pre-herbicide,-0.6,ST2008055A,y,n,n
2008,Upper Des Moines,Humboldt,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,2.3,ST2008056A,y,n,n
2008,One Hundred and Two,Adams,Soybeans,Crop Protection - Herbicide,Prefix vs No Pre-herbicide,0.1,ST2008059A,y,n,n
2008,Upper Iowa,Hardin,Corn,Plant Nutrition - Fertilizer,Igniter 98 vs Untreated,2.2,ST2008060A,y,n,n
2008,Upper Iowa,Hardin,Corn,Plant Nutrition - Fertilizer,Yield Igniter vs Untreated,-2.1,ST2008060B,y,n,n
2008,Upper Iowa,Hardin,Corn,Plant Nutrition - Fertilizer,GP 4350 vs Untreated,-0.9,ST2008060C,y,n,n
2008,South Skunk,Hamilton,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-0.9,ST2008061A,y,n,n
2008,South Skunk,Hamilton,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2.3,ST2008061B,y,n,n
2008,South Skunk,Hardin,Soybeans,Crop Protection - Herbicide,Extreme vs Glyphosate,-2.2,ST2008062A,y,n,n
2008,South Skunk,Hardin,Soybeans,Crop Protection - Herbicide,Medal II vs No Pre-herbicide,-0.8,ST2008062B,y,n,n
2008,Upper Iowa,Hardin,Corn,Crop Protection - Insecticide,Aztec vs Untreated,3.3,ST2008063A,y,n,n
2008,Upper Iowa,Hardin,Corn,Crop Protection - Insecticide,Aztec vs Untreated,8,ST2008064A,y,n,n
2008,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Stratego vs Untreated,3,ST2008064B,y,n,n
2008,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,10.9,ST2008065B,y,n,n
2008,South Skunk,Hardin,Corn,Plant Nutrition - Stabilizer or Additive,N-Serve vs Untreated,1.4,ST2008066A,y,n,n
2008,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,2,ST2008066B,y,n,n
2008,Upper Iowa,Hardin,Corn,Crop Protection - Insecticide,Aztec vs Untreated,-1.3,ST2008067A,y,n,n
2008,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,6.1,ST2008067B,y,n,n
2008,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Stratego vs Untreated,3.9,ST2008067C,y,n,n
2008,Upper Iowa,Hardin,Corn,Crop Protection - Fungicide,Headline vs Stratego,0.3,ST2008067M,y,n,n
2008,Upper Iowa,Hardin,Soybeans,Crop Protection - Fungicide,Headline vs Untreated,2.5,ST2008068A,y,n,n
2008,South Skunk,Hardin,Corn,Plant Nutrition - Nitrogen Rate,High vs Low N Rate,4.4,ST2008069A,y,n,n
2008,South Skunk,Hardin,Corn,Crop Protection - Fungicide,Headline vs Untreated,6.6,ST2008071A,y,n,n
2008,South Skunk,Hardin,Corn,Crop Protection - Fungicide,Stratego vs Untreated,0,ST2008071B,y,n,n
2008,Upper Iowa,Hardin,Corn,Plant Nutrition - Manure + Nitrogen,Manure + N vs Manure,26.6,ST2008072A,y,n,n
